"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $170.84/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0xcf9032cb9baf4cbcc11612cd6d565e21064c145761b36c2d9698caffcc5f0f3d","8302297","1565164839","8/7/2019 8:00:39 AM","0x76273dcc41356e5f0c49bb68e525175dc7e83417","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0130023","2.221312932","225.99","","",""
"0x1716ce0701969a279ecadc35742b6dc0da1c450a97d851aa0d04409b031f439d","8302325","1565165217","8/7/2019 8:06:57 AM","0x2249b0afb6af0c2da29d46a647144ee6e894f700","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00295478722","0.5047958486648","225.99","","",""
"0x4e8b74eeb429ea03fb8370bae10bc5a880c8dee69a38914e95f9805086a57666","8302477","1565167141","8/7/2019 8:39:01 AM","0x6c7f93f5ffa7222b014bc94a07a4a24335e0fde1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.01292181","2.2075620204","225.99","","",""
"0xbe1a7f94287bee15bb9611672f85f492442bf10c8cd65988d7c20d42dac9d431","8302566","1565168278","8/7/2019 8:57:58 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.006271011","1.07133951924","225.99","","",""
"0x03a3dae340537ad4f0187fe4b130fcb82d269697480c6ff27f6fc1894d7d32a6","8302601","1565168690","8/7/2019 9:04:50 AM","0xe9d8179134acd7611a9d9d1a371d56bf925e19c4","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.000856216","0.14627594144","225.99","","",""
"0xf78be5d99efc8dfcd9dbdf1861de268cf816dfc965170551d2910a4e79e15f47","8302693","1565169778","8/7/2019 9:22:58 AM","0xefd24b639abd7f13b78f68c8081b6735e5e0dbf0","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009709986","1.65885400824","225.99","","",""
"0xd75011d540fe120f605699bb431d6ad33ad8d15400cbd85b9cc8f25a6f39c09d","8302856","1565171940","8/7/2019 9:59:00 AM","0xaafdaef8f1439da6d25a4df3af52c860a4a71ffd","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00877424","1.4989911616","225.99","","",""
"0xe8f0ea0825ae957c0be03b58ef9b297f70069176eaa5a05e6ac30e0d6e10b2ed","8302888","1565172400","8/7/2019 10:06:40 AM","0x8580df7f847ef39ed9a744c15825e48d1bd79c09","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00877424","1.4989911616","225.99","","",""
"0x31b79c65035ed89c08e2a6e38a57ff6b6437b8de60bea7d6adf5f63ce9505de6","8303011","1565174045","8/7/2019 10:34:05 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.003485175","0.595407297","225.99","","",""
"0x2ff4bf55693af8ea64221e2d29e977abb18350ed45b2e296df836ef38e650dd1","8303023","1565174182","8/7/2019 10:36:22 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.003609535","0.6166529594","225.99","","",""
"0x1f7846361ad9962e48feb233753f198471c4d979c2de501d74bc7dc60c7aae70","8303132","1565175570","8/7/2019 10:59:30 AM","0x6c0f58ad4eb24da5769412bf34ddee698c4d185b","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00872122","1.4899332248","225.99","","",""
"0x553333209504853707f93a9bc8de648f7e20178b393e44caaca451943b8f2da0","8303221","1565176860","8/7/2019 11:21:00 AM","0x43bad2b427d11d913485b59fc7c4402a800c39a1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00877424","1.4989911616","225.99","","",""
"0x079d1ee9a89b233253b2f26e7ef03ffaf2cd75f3284701d30e84d2be9d92e320","8303230","1565176959","8/7/2019 11:22:39 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.003484855","0.5953526282","225.99","","",""
"0x5df82939e66eb3f76f56be73808ec827f22eb8e20e29bceff07dbe3fd238e40a","8303340","1565178424","8/7/2019 11:47:04 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00289510371","0.4945995178164","225.99","","",""
"0xd2d87dd30cbbdb62f580d238529c80a821ce373d9a0b64d6c726fe550d06481c","8303355","1565178535","8/7/2019 11:48:55 AM","0x4f063d37c3cb67f5f387726c765a823a15daf048","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.007849098","1.34093990232","225.99","","",""
"0x8529eaaa53215e129d13646376a79fd3e321cbf0308a9f8169518cb5bd6e0bac","8303371","1565178755","8/7/2019 11:52:35 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004181826","0.71442315384","225.99","","",""
"0xa5518965678a5ee15ce2c556f5bd49971c90b1b062ce3b4413ec62abcb9f544d","8303466","1565179938","8/7/2019 12:12:18 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00433221","0.7401147564","225.99","","",""
"0x9ee2d67ab47e55dba26fea4b35f68158a9bbbd743a81897369a42811f0ba8b4e","8303527","1565180759","8/7/2019 12:25:59 PM","0x7fcb7cdf64e3487c6177b284b49747e138a29980","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.001744244","0.29798664496","225.99","","",""
"0xbbadeee60d57c934d7c2bb8f149b80f621a51c8c751dbeee66a79e5bde27dce8","8303802","1565184546","8/7/2019 1:29:06 PM","0xff16d64179a02d6a56a1183a28f1d6293646e2dd","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00130023","0.2221312932","225.99","","",""
"0x86d140184adeedf7d90013d707fd674d87e543ae86f6cdcb5284d91567a1a521","8303920","1565186138","8/7/2019 1:55:38 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004181826","0.71442315384","225.99","","",""
"0x8eba1e1c450a47d1d57bd56a45c02b2b89e355cfeaabe35402c002f1c2a5e34c","8303936","1565186327","8/7/2019 1:58:47 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004181826","0.71442315384","225.99","","",""
"0x0528ff14c24ff268377131ab49ead9c355b870cf4534cece60fa1661c022b0e0","8304146","1565189397","8/7/2019 2:49:57 PM","0xec3281124d4c2fca8a88e3076c1e7749cfecb7f2","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.009651664","1.64889027776","225.99","","",""
"0xa9b63f6c0301d6192fa9cd8a7d5f0debfb921612ec57a1db1b6a2564ab34137c","8304228","1565190656","8/7/2019 3:10:56 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00418221","0.7144887564","225.99","","",""
"0xeabb0163ae517d63a0cf4b96e111b9635dbad14870b7ea003fe9752e9abddab4","8304286","1565191418","8/7/2019 3:23:38 PM","0xfc008b5dfb8fa5bec6bfa35b80a721c2e378aeb1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0103782518","1.773020537512","225.99","","",""
"0x73ba220a59efc43f843b9ebe6453217c3cf466d3b4b736c116544951e15c63c2","8304313","1565191759","8/7/2019 3:29:19 PM","0xfc008b5dfb8fa5bec6bfa35b80a721c2e378aeb1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.008567124","1.46360746416","225.99","","",""
"0x623a7ec5e804917a3321e9cc401e9fc557d20f537ac5638e45cd64a2793ade33","8304428","1565193273","8/7/2019 3:54:33 PM","0xfc008b5dfb8fa5bec6bfa35b80a721c2e378aeb1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0098542554","1.683500992536","225.99","","",""
"0xdc08782f92231ac0fab34c81c287581e31598ecffaffcbca32d15a628021c835","8304433","1565193291","8/7/2019 3:54:51 PM","0xfc008b5dfb8fa5bec6bfa35b80a721c2e378aeb1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.0077834287","1.329720959108","225.99","","",""
"0xa272ab0840b35f6f8b8a98d7383680f75e4954ee4f7242b82bc67f44d6dca51f","8304472","1565193742","8/7/2019 4:02:22 PM","0x988136bc3201ce5f8c9b8c1501c0664f96dd0a3c","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00086682","0.1480875288","225.99","","",""
"0x201ad05e13340e19fa918906c2857e42263eeaa1e400de2939930b67a9edbede","8304513","1565194227","8/7/2019 4:10:27 PM","0xfc008b5dfb8fa5bec6bfa35b80a721c2e378aeb1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00872122","1.4899332248","225.99","","",""
"0xa8f933cc266a6114bb75249a948ed5e29d6d0ce2b316d29e00f65d3f941fcf31","8304524","1565194336","8/7/2019 4:12:16 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.003495385","0.5971515734","225.99","","",""
"0xa4f4159b69882e629fcfc50ba02d37f5bce0699f7f87ff2ee0ee01d2cee34dd3","8304530","1565194391","8/7/2019 4:13:11 PM","0xfc008b5dfb8fa5bec6bfa35b80a721c2e378aeb1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00688863","1.1768535492","225.99","","",""
"0x5bf806ad48a215ba5776046bb57b65aa3e2c955af6a00bd691370811ffee617b","8304533","1565194426","8/7/2019 4:13:46 PM","0x2d2fae95aa9c2b8bca7803a9d74abc7de10149fd","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0086682","1.480875288","225.99","","",""
"0x81094b154f9f18209b1195344d46cd422d9b3bbc6686da52d0867de078b8cc2d","8304534","1565194470","8/7/2019 4:14:30 PM","0x037f29ce01d56a51829b78acb0702763d542bbec","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0086682","1.480875288","225.99","","",""
"0x4fcde9c58ac1141f445ce4eacb1f64443341e143d364865bf845fbd811753e7d","8304534","1565194470","8/7/2019 4:14:30 PM","0x2d2fae95aa9c2b8bca7803a9d74abc7de10149fd","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00861518","1.4718173512","225.99","","",""
"0xc582f292ae0f874a9cc9ab9399df0f0012d4b612f92383ba52330ba3ec03a264","8304534","1565194470","8/7/2019 4:14:30 PM","0x2d2fae95aa9c2b8bca7803a9d74abc7de10149fd","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00877424","1.4989911616","225.99","","",""
"0xac0b90a77919c0b64e602605ae9e3713abe44ee00ba976d1845946e70cb0977f","8304537","1565194517","8/7/2019 4:15:17 PM","0x2d2fae95aa9c2b8bca7803a9d74abc7de10149fd","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00872122","1.4899332248","225.99","","",""
"0x6bdda3e8b6b2db5ece8528b3dbbcec75c0b7c43ff278903ba45187372a2a633a","8304539","1565194534","8/7/2019 4:15:34 PM","0x2d2fae95aa9c2b8bca7803a9d74abc7de10149fd","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00872122","1.4899332248","225.99","","",""
"0x85928d545a6650b19c5b5e06ff9738da48106571c1a401c859944b19eecb17dd","8304604","1565195295","8/7/2019 4:28:15 PM","0x2527fedd0eb265b82126c7fec1ede54199302ecd","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0086682","1.480875288","225.99","","",""
"0xa84ed8b50e95c8921860c55f79b7da9235f0428aa2179316eb80484990c6bf13","8304773","1565197648","8/7/2019 5:07:28 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.0034648464","0.591934358976","225.99","","",""
"0xc103d8a5c20481d2aa7187e850fe6df6f858d486a8492509b1115b0f4da1de1c","8304993","1565200755","8/7/2019 5:59:15 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004330674","0.73985234616","225.99","","",""
"0x3b0d5264c0e75bad60800249f1cae038b6945337b986193cff2daee8582136d3","8304998","1565200767","8/7/2019 5:59:27 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.004331826","0.74004915384","225.99","","",""
"0xe76a3732d5194781f7065676aa70650c1bbb853994431202248249e26723e104","8305094","1565201975","8/7/2019 6:19:35 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.003609535","0.6166529594","225.99","","",""
"0x713522a613b8d0d40862cb554012e4a2f9d71613bad59b4f80cfa9cde4bd3966","8305186","1565202938","8/7/2019 6:35:38 PM","0xcc233e89aa99082bbec2bf6de8bf75a103090489","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.007848522","1.34084149848","225.99","","",""
"0xf2416de4fecb78009e21f4af3dae3b6166a81609246e89a0a3a1a116c14b4c95","8305205","1565203342","8/7/2019 6:42:22 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002090721","0.35717877564","225.99","","",""
"0x5cfc18bfc694ac556a1f1975dcb9504750304297073d50d72764f23630844ba8","8305243","1565203954","8/7/2019 6:52:34 PM","0x3fb74c04631df17effbf7cd5e29cb6cbda296089","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.006934048","1.18461276032","225.99","","",""
"0x51e32ffce416a13d040bdcb599c52940a14bd9b08be567932dfef34f41a03f4d","8305389","1565205821","8/7/2019 7:23:41 PM","0x90127f29341dea9a07416e7c64e66b9bf68ad437","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00780138","1.3327877592","225.99","","",""
"0x1c2e316e04c4306db421df515d1e798bce4af3f146d84ca1bed4b7d58ef21e99","8305409","1565206096","8/7/2019 7:28:16 PM","0x60c480856a3cc555b51a78be505c59faee5eac68","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.000861518","0.14718173512","225.99","","",""
"0xc6cb8914679501bc26f78e1528568f13a533489fb4cf239250564c89fe8a8e0a","8305580","1565208478","8/7/2019 8:07:58 PM","0x90127f29341dea9a07416e7c64e66b9bf68ad437","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.000872122","0.14899332248","225.99","","",""
"0x5b181a79cc95c902340188bbbc422614e63ec081bd6d490d14940eb11a2049bb","8305698","1565209822","8/7/2019 8:30:22 PM","0xf43d1be79e59df4912f5274c25668e1861462aa1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.007800804","1.33268935536","225.99","","",""
"0x279645b66693acd5a0a9c5144f82c9f31976093ebd48688b07eb3c6875fc4fcc","8305716","1565210060","8/7/2019 8:34:20 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00278814","0.4763258376","225.99","","",""
"0x0c93b3c89ea2508a51815aabb93fd56a99bd2db1999f6e44f4c6ec35ef0e7ca1","8306486","1565220216","8/7/2019 11:23:36 PM","0x2527fedd0eb265b82126c7fec1ede54199302ecd","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.006199767","1.05916819428","225.99","","",""
"0xc1e9aab11ba33ee931c39a6072b0ff47722c6006dc81d73b2044d8b3ad6656c4","8307023","1565227588","8/8/2019 1:26:28 AM","0xa804e933301aa2c919d3a9834082cddda877c205","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00086682","0.1480875288","221.18","","",""
"0x3c2b702cc55d9c93abb227107df729dd482c82171192a4d5b95ed8c12a90611f","8307077","1565228317","8/8/2019 1:38:37 AM","0x2474b32a2f1ab83cf2ac52080559706152909777","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.007753662","1.32463561608","221.18","","",""
"0x27b3180f4100b3d0f9938fa773d3466c3676aef9488bfdbe6d54c57605d85fea","8307238","1565230657","8/8/2019 2:17:37 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.003609535","0.6166529594","221.18","","",""
"0xda61f7a91fb2facbf2cbf86cdf2557cffd77fd1ec816402a9ae076ef60169996","8307276","1565231318","8/8/2019 2:28:38 AM","0x7e06b4c65a6bcd3068e692a592211e29955f6566","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.01040184","1.7770503456","221.18","","",""
"0x275c70f85faaf71db6ca6ddb2274ae828b76b446f0c2042cc25dba5bd75e7477","8307428","1565233443","8/8/2019 3:04:03 AM","0xd85a7a3c5f08e3e709c233e133ce1335fbbf5518","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.001723036","0.29436347024","221.18","","",""
"0xf04687da8837629b6309c040ec1fb246f2a49befea8bb662f704a0c45f64f25a","8307620","1565236260","8/8/2019 3:51:00 AM","0x1c97f3191c3b4bb48d03d672c03da254ce23cfd1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.001292277","0.22077260268","221.18","","",""
"0x2f7a170157266cc4d93a42f8c115b6874c268205ba13292533e7addae5ba9e03","8307646","1565236565","8/8/2019 3:56:05 AM","0x1c97f3191c3b4bb48d03d672c03da254ce23cfd1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.001712432","0.29255188288","221.18","","",""
"0x30375171743f3af9288f564c988264af7a5b749eb3efd74cddc94f12c7cd85dd","8308493","1565247526","8/8/2019 6:58:46 AM","0xb92ed34e18baef2fa6af0fd819c01248fb1d0f1d","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.01316136","2.2484867424","221.18","","",""
"0x54651f5125d2f48df50b7e4f5b5d89781b831ff10b2e2b2e28c0209737b8e763","8308658","1565249410","8/8/2019 7:30:10 AM","0x2ca860ad6b4d2c79a88fb5b1628810f2bf487287","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00872122","1.4899332248","221.18","","",""
"0x296808cf974212d29f56997bcaa67f51496a7dfba7126952f46a6f0d5fbe286c","8308906","1565252768","8/8/2019 8:26:08 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00722035","1.233524594","221.18","","",""
"0x3b9221fcb1a937340f9a93ae6ceeb50dca6dd7c0c9344a5038d9aed66ce87ae5","8309145","1565256458","8/8/2019 9:27:38 AM","0xd77db76066ee5e771f17c4d2766ae571d80f3573","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.013952928","2.38371821952","221.18","","",""
"0x95c4e6b874582e95bc77405a18dcc8880946301c996a3b0fc79f3e81897d43af","8309795","1565265020","8/8/2019 11:50:20 AM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.003609215","0.6165982906","221.18","","",""
"0x1c4e9ff4c13a7b5c26d27ae1826d8c4be71235f24c35d606cabaadd9ca50c7d9","8309822","1565265453","8/8/2019 11:57:33 AM","0xe7683d0562086a88c1b9b32f8763e3ae6aeec502","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0083682","1.429623288","221.18","","",""
"0x2dd82bdc494745a7d6f880d78528529790a38df7349f84ad1a4ef5d974fa7f98","8310048","1565268543","8/8/2019 12:49:03 PM","0xd7df465c5223e4edac8fde5b3dcd97a107659a94","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00872122","1.4899332248","221.18","","",""
"0x594cf0577eb605feea678931b4d59e570ca08531fff262d7641d14b80952c75b","8310296","1565271796","8/8/2019 1:43:16 PM","0x14bbb35913d884af0b22ca78089100ef0b7ff3dc","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.000126276","0.02157299184","221.18","Error(0)","Reverted",""
"0xbac3d37562e4d15dc4d184f4713090495817a93c07195b2780e126e9c62556b7","8310319","1565272066","8/8/2019 1:47:46 PM","0x14bbb35913d884af0b22ca78089100ef0b7ff3dc","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00021046","0.0359549864","221.18","Error(0)","Reverted",""
"0xe3fea5889478b0d4704f99772df73ac9de1bb4a20e4c5ab63ba699f397b07963","8310411","1565273412","8/8/2019 2:10:12 PM","0x14bbb35913d884af0b22ca78089100ef0b7ff3dc","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.0127773","2.182873932","221.18","","",""
"0x84fdf2feb2c57c68b02c236533701b91b004cf23cd71f9706c62d34a973c21b9","8310421","1565273600","8/8/2019 2:13:20 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.005144342951","0.87885954974884","221.18","","",""
"0x337862c0f22bc1ccfab0f715fd3eecd2958b8107facb291c19b676fa8ea5ac55","8310567","1565275626","8/8/2019 2:47:06 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.0053421118","0.912646379912","221.18","","",""
"0x273c17af45f89e10ae8cff548f0371dd8b9dcf0235908c9ca5e49bfa730d90e2","8310574","1565275702","8/8/2019 2:48:22 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.0044032423","0.752249914532","221.18","","",""
"0x33d3fb99ef99b7769e7aa6f9c9330a5e88abf96b1538ea330e5b332c46612b34","8310899","1565279967","8/8/2019 3:59:27 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.00696907","1.1905959188","221.18","","",""
"0x0a17886a0659f42327d3fc81ffe3c9ac04c0fb9201481b7a78e9bc03719a2793","8311535","1565288173","8/8/2019 6:16:13 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002455900268","0.41956600178512","221.18","","",""
"0x1e47a3b4d38d59919160bd9b51fbd01e03a7b2be082a31a41a19a87bb165a9e6","8311603","1565289030","8/8/2019 6:30:30 PM","0x3b01ea5c27feeba0f8e65c9c2c9c3d8b44e0ff35","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00681456","1.1641994304","221.18","","",""
"0x8587d789ac6ded9517f439fd1a7cddc58ddbd2854100477cec37be275bfbe1a3","8311603","1565289030","8/8/2019 6:30:30 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.0023016246","0.393209546664","221.18","","",""
"0xfdc32c35736afda90b7cc26e0d864870d7bec1ebc7d4dd14581bc06bea3357bb","8311847","1565292513","8/8/2019 7:28:33 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002165721","0.36999177564","221.18","","",""
"0xf27881e6d0330d7d4b6acb000c911bfffafbd3df0b89988b6fb41dffbaab27af","8312200","1565297458","8/8/2019 8:50:58 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002090529","0.35714597436","221.18","","",""
"0xf9071f1d7e4a753d6bcb2952cce2453b2fc39ad25f11c95e1283e879cd29c25b","8312339","1565299388","8/8/2019 9:23:08 PM","0xf85a7aa36064d211a915fddbf9a2be3c2b49b5bc","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.002539554","0.43385740536","221.18","","",""
"0xdf2e3a07b9c9afa973fa3da1124f4b0740960b9bad22bfae76d4ede5032eeef2","8312504","1565301412","8/8/2019 9:56:52 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002165529","0.36995897436","221.18","","",""
"0xbc585085166c25736b8f9d107fa6e1e88588fa90da360bd5e052fc1f446c7e25","8312608","1565302968","8/8/2019 10:22:48 PM","0xa804e933301aa2c919d3a9834082cddda877c205","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.000857122","0.14643072248","221.18","","",""
"0xebdf3287809855288a5a73e2e81d45614131ecd7fd77fbdfda44830075ea11c1","8312662","1565303605","8/8/2019 10:33:25 PM","0x9e3debb15bc97dcdb5ade6fe1ea171bd7256a5f1","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0.1","0","17.084","0.00681456","1.1641994304","221.18","","",""
"0x0292d43c7584d93b9c5f7fbda2ba4ea29b5568044ff989c973d3c9ccc24a079e","8312731","1565304530","8/8/2019 10:48:50 PM","0x16d86bc643fed8336621092975201194c09cca36","0x94a1b5cdb22c43faab4abeb5c74999895464ddaf","","0","0","0","0.002170716","0.37084512144","221.18","","",""
